kpi,1
image,1
analytical logical reasoning,1
annual budgeting budgeting,1
industry automobile auto,1
r2r gl general,1
pivot,1
excellent interpersonal skills,1
maintain daily,1
improvement recommendation,1
head finance accounts,1
exhibit initiative,1
preprae ar gl,1
essential requirements,1
tax legal matter,1
bfsi,1
skill experience,1
annual revenue,1
branch hygiene,1
reputed financial,1
customer effective,1
process improvement ensuring,1
provide analytics support,1
large expatriate,1
adminfund,1
trclm carrier claims,1
law mba,1
financial reporting deadline,1
agree,1
annual budgeting,1
good presentation,1
team performance,1
role purpose,1
compliance check list,1
minimizing loss,1
ongoing development,1
tracking reporting,1
advanced pl,1
arts pgdca dca,1
stay abreast,1
manner monitor monthly,1
develop financial,1
2 5 year,1
issue ability,1
improve departmental process,1
project program,1
target contract,1
industry group,1
inexes,1
cva team,1
industry recruitment,1
ability analytical,1
branch banking review,1
including performance tuning,1
ensure proper,1
behavioral,1
market leading,1
original,1
restates,1
project program management,1
entry related,1
strong sustainable,1
mnc,1
client contract term,1
effectively excellent,1
monthly preparing,1
ts,1
small team,1
norm,1
report team,1
bond portfolio,1
general accounting financial,1
experience level 3,1
accounting package,1
interpreting,1
research complex theory,1
elsevier business,1
run referral check,1
develop measure,1
ageing,1
ensure proper closure,1
collections revenue,1
expertise required,1
summarizing account,1
specific skills,1
indian gaap,1
overdue collections revenue,1
conceptualize,1
contract super,1
profile team,1
cost estimate,1
appeals tax restructuring,1
shift timings 7am,1
timescales,1
system hunter,1
recapping actual result,1
service provider verify,1
management department,1
advance payment processing,1
creating interview,1
financial system including,1
accounts accounts,1
job requirement knowledge,1
empower,1
system design implementation,1
role involves participating,1
area ites bpo,1
question current,1
change perform analysis,1
key service,1
delivers continuous,1
sound technical knowledge,1
entity branch reconciliation,1
exceed client expectation,1
support input,1
11pm 10pm,1
applying company,1
marketing stores purchasing,1
loan origination,1
entries record,1
5 4,1
specifically services organization,1
estimate,1
select,1
rahul ybservices net,1
objectives,1
gas energy,1
gross margin,1
external audit specification,1
cross train,1
compliance check,1
internal methodology,1
exceeding client team,1
door,1
year post,1
branch including tracking,1
fund accounting,1
payment processing payment,1
retail branch,1
executive collaborates,1
science,1
internal team,1
00 2,1
learn,1
investment banking domain,1
efficient running,1
atm,1
reporting key performance,1
document carrier contract,1
experience 4 6,1
benefit target,1
claims collection claims,1
payroll interface,1
entity branch,1
branch hygiene operation,1
materially accurate,1
system including,1
contract super valu,1
report analysis,1
prepare financial report,1
quality system,1
preparing dash,1
product specific,1
company profile,1
lead team,1
ll description,1
divisional fc,1
bioinformatics,1
evaluations,1
execute initiative,1
cs transportation,1
register,1
billing dispute coordinates,1
products expense,1
operations processes finance,1
competitive product,1
good team,1
office web transaction,1
retail sme,1
trade,1
attitude,1
graduate li,1
shift timing,1
identify risk area,1
transformation gat team,1
audit project,1
network youll gain,1
account assistant,1
function group branch,1
plant factory,1
term expectations 60,1
corporations contract,1
qualifications requirements,1
reactive detection,1
work extended hour,1
fraud conceptualize champion,1
receiving exception forwarded,1
liasoning budgetary control,1
preparing vendor,1
reasonable post,1
thereof,1
global business environment,1
staff development,1
designation,1
job requirement,1
training development,1
psl booking direct,1
solution ability,1
rbi company secretarial,1
involve devising,1
monitor actual,1
timely monthly,1
effective communication skill,1
monthly account reconciliation,1
service tax stpi,1
maintaining general,1
analysis financial modeling,1
freight bill analysis,1
recommending efficiency,1
correctness,1
unexpected circumstance,1
customer complaint income,1
daily call,1
submitting input,1
sale banking,1
audit test,1
attain high,1
good accounting,1
strong taxation,1
implication key action,1
sheet dealing,1
word ms,1
matter expertise,1
bank reconciliation banking,1
record selling technology,1
100 client retention,1
office including strong,1
manager senior manager,1
finance business requirement,1
working autonomously,1
feeder,1
closed claim,1
identify inconsistency,1
jet,1
based outcomes,1
expenditure maintaining ageing,1
accouting,1
prepare mis,1
show,1
bank ha,1
analysis receive,1
ensure task completion,1
forecasting efficiency revenue,1
insurance accounting mm,1
focusing,1
interline proration,1
secretarial,1
trclm,1
superior customer,1
maximum potential business,1
revenue tariff,1
super valu call,1
end recruitment,1
accounting profitability,1
iic ras internal,1
negotiation skills convincing,1
service model,1
obtaining approval,1
year ap,1
document online record,1
operation branch hygiene,1
recruitment staffing,1
mendeley production hosting,1
proactive fraud,1
standard auditing standard,1
analysis performed,1
bangalore hyderabad,1
notice period,1
proper expenditure coding,1
rent deposit,1
executive lead,1
finance division,1
industry industrial,1
compliance checklist completed,1
supervisory skill,1
potential opportunity,1
spreadsheet candidate,1
managing internal,1
cover,1
operation organization,1
tax case,1
gold,1
revenue accrual allocation,1
session,1
check focus,1
senior executive accounts,1
audit standard,1
open claim statement,1
finance manager,1
trend possess good,1
audit compliance,1
equity,1
legal entity lowersquos,1
approach ensuring solution,1
resolve improper,1
inventory variance,1
aspiration,1
fraud prevention alert,1
effectively restates,1
devising,1
resolve accounting discrepancy,1
taylor series,1
correct statutory,1
core task,1
trial balance brs,1
agri loan,1
added commentary,1
good analysis,1
knowledge skill,1
identify source,1
incorporating assumption expectation,1
complaints management capture,1
revenue target,1
touch,1
characteristics chartered,1
paper documentation bills,1
professional relationship,1
opex team lead,1
outward,1
providing meaningful analytics,1
client service delivery,1
write offs negotiation,1
strong sustainable relationship,1
industry telecom,1
xi3,1
business control unit,1
making develop,1
thrive,1
industry water,1
ar ra,1
set basis grade,1
title designation,1
database perform,1
primarily responsible,1
table lookup,1
team leader manager,1
accounting department,1
oracle 11i r12,1
origination expense,1
10 00,1
locating misships provide,1
load,1
r2r record,1
fast paced environment,1
hire fire authority,1
class service experience,1
balance sheet statutory,1
community,1
versus vendor,1
seeking document,1
job description 1,1
producing ad,1
proactive identification resolving,1
determine final decision,1
trend prepare backup,1
manager networks,1
store team,1
departmental backlog,1
industry bpo call,1
management overview,1
perform activity,1
champion,1
fire,1
nre,1
engage,1
daily trend report,1
review finalization,1
end operating expenditure,1
sr executive r2r,1
account monitor,1
cma ca,1
fee management,1
financial planning process,1
sales retail business,1
evaluating,1
experience export import,1
monte carlo,1
cost book,1
select mid,1
calculator,1
thermo king data,1
timely escalation,1
experience 1,1
experience 2,1
experience 5,1
including consolidated,1
statistics economics,1
om inventory,1
sustaining effective service,1
report highlight,1
resolving issue,1
education background,1
marketing sale,1
global transfer pricing,1
handle engagement,1
documentation research,1
leader manager,1
availing input,1
end close audit,1
internal audit manufacturing,1
predetermined,1
clearance,1
sustaining effective,1
valu call,1
cpa preferred good,1
performing icfr substantive,1
company group,1
paid determine,1
quarterly fixed,1
excel outlook word,1
assigned balance sheet,1
govt regulations,1
sr associate product,1
program updates,1
individual backlog goal,1
systems knowledge,1
departmental correspondence,1
attributes team,1
departmental backlog figure,1
time gl closure,1
ap system,1
performance tuning,1
group setting priority,1
projects,1
analysing process costing,1
insight intel,1
demonstrates solid,1
pre post launch,1
proper expenditure,1
facilitate problem,1
testing engagement,1
analyst role,1
compliance program plan,1
collect payment create,1
reporting activity generate,1
6 8 year,1
major global client,1
accounting principles,1
multinational environment,1
operation including,1
fmcs pacman,1
team environment ensure,1
communicate business,1
driving change,1
7 2,1
deliver result,1
involves budgeting,1
bg,1
designation team,1
ls incorporating assumption,1
impairments thereon,1
tax statute,1
strong work,1
corporate car reporting,1
executing client related,1
management capture tracking,1
analyzing key,1
ias 39,1
analysing,1
bill communicate issue,1
category financial services,1
tally accounts accounts,1
incoming freight,1
ensure task,1
pricing sale support,1
interco transaction,1
fund client,1
analyzing key performance,1
providing balance,1
minimizing loss rate,1
reconciliation bs,1
primarily,1
service tax statute,1
system baccarat,1
quarterly yearly finalization,1
operation good problem,1
accounting taxationtds,1
spending,1
accounting transaction,1
people management skill,1
prepaid shipment,1
account profitability,1
drawing budgets,1
run detailed,1
banker auditor company,1
risk operation collection,1
spoc defined,1
continuous process,1
monthly quarterly remittance,1
roles responsibilities,1
accounting stock,1
link,1
manage risk,1
pgdca dca jaiib,1
sustain business performance,1
product drive fraud,1
cia,1
prioritizing risk,1
finance global environment,1
end closure journal,1
work ethic,1
web transaction processing,1
shift ability,1
compliance tax,1
continuously,1
return calculations,1
process high priority,1
influence,1
loss damage claim,1
key action,1
end fixed assets,1
finance financial accounting,1
preventing,1
efficient mis,1
excise act,1
thereunder customs,1
budgeting forecastingfinancial planningfinancial,1
oracle application expense,1
commerce gl accounting,1
implement key deliverable,1
reinsurance,1
accounting system conduct,1
mailing,1
prepares reimbursement,1
sector bank,1
beverage,1
1 3 year,1
hyderabad coimbatore,1
fresh,1
essentials skills,1
code,1
partial,1
meet sm,1
results,1
issue impacting,1
broader,1
entry analysis,1
business department objectives,1
1 yr exp,1
high 99 accuracy,1
managing mis reporting,1
young,1
service taxes,1
financial reporting month,1
identify understand,1
resources,1
continues,1
basic technical issue,1
manager statutory audit,1
open closed,1
business continuance,1
airways reaction,1
accurate financial data,1
categories,1
timings 7am,1
methodology work,1
implement internal,1
accurate balance,1
sound understanding,1
bcd travel,1
senior group,1
balance sheet statement,1
senior manager finance,1
directive,1
rahul 09163354562 email,1
indias,1
consistently,1
ensure statutory,1
firms,1
weekly basis check,1
competitive assessment trend,1
delivering,1
stakeholders include finance,1
great,1
finance technical tf,1
involved,1
auditor request,1
analysis competitive,1
country wise split,1
resulting,1
control function desirable,1
opinion,1
focused service oriented,1
makes,1
maker,1
minimum 3 5,1
complying,1
outcomes,1
branch joint venture,1
fiscal year,1
articled assistant audits,1
rrecord,1
accounting software package,1
lead investigation,1
pm cab,1
ar gl recons,1
application programming maintenance,1
high 99,1
clinical research,1
working knowledge sox,1
member team,1
control issue identified,1
actuals,1
centre ites,1
industry update,1
adaptable flexible open,1
delegating,1
key person,1
clients,1
medium term,1
asset review,1
rs 100 crore,1
hospitality tourism management,1
intra company reconciliation,1
customerrsquos institution,1
reconciliation reporting,1
global client,1
floor level,1
competitor price change,1
accounting mm,1
testing process,1
related revenue,1
pt central,1
journal entries record,1
entry including accrued,1
experience staff,1
clear thinking,1
delay,1
tds notice,1
denied claim,1
bilingual,1
close negotiate,1
establishment,1
2 25 00,1
cristal,1
adhoc reporting,1
solution meet customer,1
description key responsibilities,1
walk,1
accounting softwares accounts,1
pharma biotech,1
bank inter entity,1
developing budget,1
cash management reconciliation,1
certified public,1
client budget system,1
financial performance measure,1
spending review,1
financial accounting system,1
drive thing,1
team work operates,1
peer group,1
including monthly,1
freight bill responsible,1
accounting cycle expense,1
op,1
semiconductors electronics,1
retail wholesale,1
filing including issuance,1
insight,1
produced,1
directs,1
paper relating,1
interline,1
collection claims research,1
experience type,1
tax audit including,1
unit heads,1
90 day,1
team lead team,1
comply,1
flow modeling,1
service providers stores,1
expense deferral sfas,1
producing detailed financial,1
outlined,1
identification resolving,1
billing sales,1
understand credit risk,1
tax timely,1
flow coordinate receipt,1
wider finance function,1
technical knowledge skills,1
sufficiently,1
interco transaction gl,1
variance report forbusiness,1
implemented identify,1
sheet statement review,1
30 days,1
kpo,1
central project,1
end reporting,1
analysis budgeting,1
books,1
journal balance sheet,1
provider freight,1
tackling issue,1
taxationtds,1
vat cst,1
reconciliation improvement,1
architecture,1
timely filing,1
norm set basis,1
release,1
strong partnership,1
title assistant,1
company transaction inter,1
sql including,1
financial research financial,1
forwarded,1
budgeting forecastingfinancial,1
carrier document,1
paid determine validity,1
support management,1
vi vi,1
statement annual report,1
operations marketing,1
target based,1
schedule vi,1
coso ifrs iia,1
gm finance audit,1
payroll consultant,1
statement review,1
office including,1
succinctly articulate issue,1
developing leadership skill,1
sox mar,1
supporting material,1
existing process ascertaining,1
enforcement,1
storage charge,1
vendor lan,1
suspect fraud,1
ledger general accounting,1
equivalent mba,1
indian tax laws,1
minimum direct supervision,1
tight deadline,1
reconciliation statement,1
amonth,1
monthly statutory,1
andbusiness,1
financial management mis,1
demonstrates expertise,1
collecting,1
salary expected 10,1
revenue reconcile receivables,1
sheet pn,1
provider freight bill,1
element,1
strong customer,1
payable budgeting,1
supervisor fin,1
mechanism,1
sheet reconciliations,1
limited review,1
retention contract negotiation,1
role collections,1
worldwide,1
financial services stock,1
15yrs,1
independently creates core,1
9001 200,1
relevant disclosure,1
4 6 years,1
account work,1
provide reasonable,1
collection accountable,1
metric suggest,1
marketing stores,1
conduct client impacting,1
996 indian town,1
taxation statutory audit,1
eligibility qualifications,1
vendors accounts,1
pharma biotech clinical,1
articulate communication,1
prevention alert management,1
high accuracy,1
requirement insurance report,1
process high,1
store delivery,1
institutional,1
account manager corporate,1
communication skill li,1
familiar,1
senior leader,1
branch complaints tat,1
dept vendors,1
taxation funding banker,1
fraud trend,1
ms word ms,1
hotels restaurants,1
information managers,1
good drafting presentation,1
invoices raising,1
entity lowersquos,1
taxes,1
resolve internal,1
exception claim,1
responsibility includes 1x1,1
error understand,1
business decision,1
domain expertise gl,1
prior experience driving,1
driven diverse individual,1
national exposure,1
bucket,1
journal account,1
7 2 ms,1
weekly monthly,1
day book keeping,1
lean technique ensuring,1
historical simulation,1
ensuring proper implementation,1
developing strong,1
procedure provide strategic,1
posse,1
metadata,1
associate fund accounting,1
email,1
receive market,1
1 7 yr,1
corrective evolution,1
departmental paper flow,1
taxation auditing,1
accountant cpa preferred,1
training documentation,1
year accounting experience,1
access issue,1
member deliver,1
drug,1
understand stress,1
vodafone local,1
evaluate pricing,1
written spoken,1
labor,1
cv,1
road bangalore,1
business process improvement,1
mansi arora,1
performance based outcomes,1
statementfund,1
tax solution,1
process performance adherence,1
central excise act,1
waste,1
backlog goal,1
entry journal,1
derivative,1
expense report ensure,1
share market,1
solutions oriented,1
major global,1
demonstrates solid management,1
independent requiring minimal,1
including treasury,1
production month,1
ensure client service,1
plant excise personnel,1
business cf os,1
va,1
outlook ms word,1
negotiation receive,1
preferred post,1
skill set,1
omni,1
version balance sheet,1
sheet management,1
entry month,1
encompass,1
sheet bank reconciliation,1
delay payment,1
finance business,1
supervise effectively excellent,1
manager accounting reporting,1
solutions oriented pro,1
fraud detection,1
experience good,1
carrier contract super,1
prioritize work appropriately,1
maintaining internal,1
quality management,1
loan product,1
work involves,1
forecastingfinancial,1
proficiency,1
payment received,1
expand,1
category retail sales,1
strong tax technical,1
india level,1
2 year accounting,1
month end transfer,1
involves budgeting forecasting,1
activity jv posting,1
drawing,1
business operation orientated,1
book payment,1
prime market location,1
storage,1
advisory methodology,1
learner,1
member tariff,1
law applicable,1
outward clearing electronic,1
follow laid,1
key individual,1
responsibilities strong li,1
journals preparation,1
executive transportation claims,1
baccarat,1
business acumen,1
outstanding open,1
ifrsusgaapus gaap,1
performance based,1
accounting related activity,1
rca risk,1
analyst 1 fin,1
10pm,1
inquiry manages,1
assumption expectation,1
carrier edi document,1
regional guideline,1
behavioural,1
specific vendor,1
auditing practice,1
prepare financial statement,1
backfiles,1
strong fp,1
verifying,1
indicative job description,1
receiving problem,1
company reconciliation general,1
sector focus basic,1
industry relation,1
2 working day,1
income tax return,1
support team,1
assigned engagement analysis,1
transport,1
service experience,1
avoid,1
improving process,1
review expense,1
salaried,1
shipment upcoming payment,1
show discretion,1
unit ibc,1
export procedure,1
planningfinancial,1
biology,1
data analysis,1
client computation,1
great result,1
testing concept application,1
customs act,1
economics sciences engineering,1
service oriented enthusiastic,1
gained,1
deposits rent,1
account receivable gl,1
fire authority demonstrated,1
financial statement annual,1
rate congregate market,1
coverage,1
resolve related revenue,1
present finding,1
general accounting finance,1
banking task li,1
area falling,1
compliance tax return,1
training cross,1
compliance legal,1
microsoft office including,1
checklist completed,1
core accounting function,1
high quality commentary,1
standard auditing,1
fiscal,1
provision bank,1
roc ca,1
company asset payroll,1
fund industry preferable,1
construction,1
control focus,1
delivers,1
count,1
management order management,1
cost effective,1
deficiency,1
plant excise,1
invest,1
financial services broking,1
pharmaceutical bioinformatics,1
maintain daily departmental,1
work flow,1
debit credit note,1
accounting standards li,1
journals backfiles,1
making wire,1
initiate implementation,1
accounting package continues,1
understand job,1
identify shortage,1
strategic implication,1
accounting interline,1
issues monthly,1
target corporation contract,1
call 9389925354,1
service providers declination,1
strategy management,1
capturing wastages processing,1
transfer entry,1
lookup,1
including daily,1
biology pharmaceutical bioinformatics,1
conduct account,1
finance knowledge,1
role category treasury,1
end r2r,1
100 replace,1
chance,1
btech,1
operating division,1
proration settlement,1
process financial reporting,1
statementfund adminfund,1
fostering strong,1
evaluate organization,1
prepare entry,1
reconciliation periodically,1
accurate financial,1
intercompany commerce,1
loan origination expense,1
profile team leading,1
largest private,1
post launch plan,1
operations claims collection,1
bank inter,1
hedge fund client,1
strong working relationship,1
receive market competitive,1
analysis market,1
good drafting,1
core task processing,1
industry accounting finance,1
area sales,1
email cv,1
outstanding communication skill,1
electronics,1
progression,1
damage issue partner,1
upload,1
obtain data,1
project process,1
ybservices,1
multi national,1
approximation,1
reconciling exception freight,1
rigorous,1
designated balance sheet,1
tax service,1
electronic clearance remittances,1
petro,1
implement system,1
trend problem,1
closing activity bank,1
voucher verification locker,1
line backup paper,1
high tech oil,1
auditor statement schedule,1
independently executes,1
protection,1
specialization post graduation,1
gl journal entry,1
statements receivable,1
hs daily capacity,1
communication skills problem,1
governance security,1
employees,1
ad hoc basis,1
improvement develop,1
strategic account plan,1
basis check focus,1
maintain confidentiality,1
substantiation aging,1
provide strategic,1
annum 1,1
ba side,1
brs,1
recruitment handle,1
highly,1
ms office software,1
resolve outstanding,1
bt,1
control area including,1
changing environment,1
ideal candidate,1
role treasury,1
research complex,1
starter strong,1
monitor grant,1
central project team,1
part fully qualified,1
document agreement,1
industry automobile,1
receivable gl journal,1
country industry,1
customer focused,1
research financial services,1
unit cost,1
commerce background,1
complete additional,1
obtaining approval registration,1
added commentary analysis,1
erm,1
transportation tts,1
lgeneral ledgerjournal entry,1
fema regulation labour,1
makes recommendation,1
team culture,1
ability analytical skill,1
center store,1
tax declaration,1
business product risk,1
validate proof,1
business consolidation,1
development activity remain,1
functional team,1
skills problem resolution,1
deliver holistic,1
end closing accounts,1
related bill,1
management responds,1
offshore,1
lan,1
current working knowledge,1
fmcs lawson,1
mis capital management,1
7 year post,1
requiring minimal supervision,1
implemented identify propose,1
performance fee,1
lgeneral,1
sale support inventory,1
audit annual statutory,1
auditor tax consultant,1
adminfund administrationfund,1
statutory payment,1
reconciliation executive,1
industry group alignment,1
insurance understanding,1
bca computers,1
rockport,1
innovative,1
capital markets,1
record selling,1
bioinformatics engineering high,1
activity including,1
good writing skill,1
branch service central,1
compliance reg accounting,1
instituion,1
band,1
risk advisory,1
company turnover 100,1
mgmt,1
outlook ms,1
personality attributes,1
7 year,1
authority demonstrated,1
team branch team,1
control unit ibc,1
main activities,1
resolve distribution,1
cenvat ledger,1
jet airways reaction,1
assist team leader,1
month end closure,1
transfer pricing perspective,1
good quality sourcing,1
rep vendors,1
maintains current,1
increase client,1
king data,1
comprehensive knowledge,1
product equity fixed,1
responsibility includes,1
opening related exception,1
opportunity employer,1
reportfinancial control,1
local country acts,1
quick decision making,1
accounting including gl,1
responsibilities analyze transaction,1
control gap,1
financial accouting,1
certified,1
planning annual,1
security data quality,1
creates,1
teamwork skill,1
accounting certification,1
derivatives fx,1
caiib,1
worldwide intercompany activity,1
preparing month end,1
electronic,1
collections officer,1
processes finance,1
job description good,1
ctc industry hike,1
executive transportation,1
territory revenue,1
role category card,1
posting financial system,1
ensure action,1
frequent travel,1
modeling skill,1
industry real estate,1
mnc chennai,1
standards li,1
area hr recruitment,1
end accounting exposure,1
report ensure,1
executive level relationship,1
proven ability,1
issue partner,1
process reconciliation metric,1
relevant area,1
hike,1
wider finance family,1
related return,1
diverse range offinancial,1
tool proactive,1
fully qualified,1
employee population,1
cenvat accounting indirect,1
analytical prioritization,1
icwa law mba,1
cenvat accounting,1
responsibilities analyze,1
detailed variance analysis,1
explanation,1
product mgmt,1
internal statutory,1
tax related analysis,1
assessed,1
reconcile trclm carrier,1
commentary analysis,1
solution provider,1
tax compliance assessment,1
minimum 4,1
minimum 3,1
accounted,1
monthly service tax,1
trend analysis market,1
accounts receivable budgeting,1
4 7,1
word ms excel,1
secretary audit role,1
accounts lead,1
position based,1
inventory accounting stock,1
prepare journal entry,1
centrally managing,1
guidance,1
provide continuous monitoring,1
specialization mba pgdm,1
summarizing,1
consulting firms,1
friendly contact,1
scm functional primary,1
ledger accounting record,1
basic concept,1
reportingaccounts,1
dc,1
mis report highlight,1
dp,1
grn po,1
including gl,1
portfolio vi vi,1
skill fluency,1
monthly mis,1
periodically review,1
level 3 5,1
advanced simulation,1
accounting salary expected,1
recruitment administration,1
permanent control framework,1
quickly move,1
management system qms,1
centers accounts payable,1
accounts payables,1
conduct research,1
strong project program,1
3 4 year,1
deal executed,1
meet sm productivity,1
stress testing concept,1
externally,1
wa,1
plansreportingfinancial,1
linkage,1
received,1
post graduate mba,1
ca cwa,1
preparing commission invoice,1
industry education teaching,1
cab facility provided,1
audit process,1
send daily,1
service oriented entity,1
containment framework rule,1
management analyst,1
system process check,1
level sr,1
company secretarial,1
excel pivot table,1
gl accounting r2r,1
monthly weekly reporting,1
role financial analyst,1
risk appropriately,1
skills excellent,1
ha experience,1
tax audit annual,1
groundbreaking thinking,1
driving active,1
debit credit,1
global account,1
account mgr,1
skills commerce graduate,1
central communication,1
2 3 year,1
experience 1 7,1
tax case law,1
fund audit,1
relations maintain excellent,1
orientation indicators,1
applies,1
methodology work plan,1
aid,1
property,1
statement analysis,1
ar report preprae,1
system business,1
supervisor transportation management,1
problem solving administrative,1
monthly periodic basis,1
handling budget,1
credit rules service,1
convey contract,1
review information,1
financial impact,1
operation recommending efficiency,1
technical issue,1
flow accounting standard,1
key financial,1
tf ap ar,1
journal entriescomply,1
ha direct,1
freight invoice,1
suggest practical,1
carrier versus,1
branch joint,1
internal external examination,1
assigned account employ,1
ba central,1
receivable gl,1
daily weekly,1
revenue inquiry,1
research ad hoc,1
review information provided,1
pacman lawson,1
performance driver present,1
return difference,1
business operation recommending,1
treasury operations,1
complaint tat,1
sfas 91 unit,1
agency deposits,1
schedule vi balance,1
renewal negotiation,1
including tracking key,1
payable lawson system,1
strong organisational skill,1
carrier correspond,1
lease product,1
management reporter,1
pharmaceutical bioinformatics engineering,1
tally knowledge,1
size company preferably,1
board,1
requiring,1
reconciliation provisioning scrutiny,1
yr experience,1
related impairments,1
reporting commerce,1
stpi,1
bank product,1
fusion,1
exception freight invoice,1
standardization,1
accountant 2 fin,1
category senior,1
written ability,1
act rules framed,1
audit alert customer,1
manager statutory,1
similar line,1
reporting timeline,1
finance accounts receivable,1
product drive,1
queue management,1
capital spending review,1
accounting cash,1
rules service,1
strong work ethic,1
ensure financial record,1
develop understanding,1
end financial reports,1
improvement ensuring,1
5 yr experience,1
leading internal audit,1
strategy ensures alignment,1
consultant iic tax,1
consumerbusiness,1
oral communication,1
csc meeting,1
fundamental understanding,1
projects coordinate,1
assistant manager financial,1
entry journal balance,1
generating efficient,1
executes daily task,1
restructuring,1
determine resolution,1
sector bank ha,1
finance ca icwa,1
includes intercompany,1
bringing process,1
carrier edi,1
claim stay current,1
reporting variance analysis,1
vp gm accounts,1
excellent teamwork,1
investigation procedure,1
unscheduled purchase order,1
profession,1
managing continuous monitoring,1
ensures alignment,1
correct statutory external,1
knowledge sox,1
observation issue,1
payable accounts,1
sector focus,1
clinical,1
reconciliation bank,1
open collate,1
concurrence process simplification,1
export house,1
purview allocation canbe,1
develops rapport,1
operational performance trend,1
hotels restaurants airlines,1
closing r2 rrecord,1
regulatory requirement,1
budget system,1
ncation mba,1
consultants,1
accounting supervisor fin,1
modified duration,1
service tax related,1
recon,1
driving initiative,1
good product,1
computing,1
100 crore,1
maintain solution,1
1 fin,1
operation orientated person,1
including profit,1
sheet trial,1
managed service,1
accounts role chartered,1
update alm,1
desired skill set,1
stake,1
law policy,1
collections analyst,1
vendor tie,1
test,1
treasury operations manager,1
trend issue,1
research review shortage,1
recruitment executive,1
dept good written,1
operative banks,1
backup paper,1
convincing,1
concurrent,1
achieve target based,1
banerghatta road,1
ensures customer,1
contact experience,1
client regional initiative,1
andbring potential opportunity,1
rbi issue allotment,1
provide comprehensive tax,1
target corporations,1
network youll,1
resend missing invoice,1
level including ability,1
notification,1
program plan task,1
includes payroll,1
drive standardization,1
creative,1
methodology perspective,1
price change,1
accounting sales,1
pc experience,1
kpo lpo,1
expenditure coding document,1
operational permanent control,1
range offinancial issue,1
year ap experience,1
review analysis support,1
rhythm,1
transaction ensuring compliance,1
potentially highly,1
applies comprehensive,1
broader responsibility,1
pipeda,1
verbal written communication,1
entries,1
tax technical skills,1
trouble,1
vacancy,1
related computer application,1
supporting data thereon,1
skill independent thinking,1
opening related,1
senior group manager,1
tally latest,1
oriented pro actively,1
division supported,1
coso,1
control procedure,1
launch plan analysis,1
analyze financial information,1
sales tax vat,1
providing information,1
assistance,1
timings 1 00,1
shares,1
taxation id preferable,1
chief accountants department,1
shared,1
process marketing sale,1
appeal,1
risk calculator,1
audit committee,1
taxation knowledge,1
role company,1
preparing monthly,1
monthly compliance check,1
sending,1
incoming,1
posse 3 4,1
trial,1
initiative including daily,1
customer inquiry manages,1
receivable accounts payable,1
inference,1
queue management system,1
lending,1
skill analytical skill,1
subject matter,1
requested discuss specific,1
initiatives team provide,1
management fee,1
fraud containment framework,1
strong problem solving,1
1 7,1
financial reports,1
data management,1
bringing process change,1
review related,1
minimal rework,1
tax provision accounting,1
resolution bill,1
corporate sale,1
question current process,1
flow adaptable flexible,1
risk management overview,1
mutual reliance,1
procedure work closely,1
car,1
cia cfe,1
cap,1
issues monthly visit,1
corporate policies,1
cab,1
basic office,1
account reconciliation ad,1
expense prepaid,1
attribute,1
fast paced professional,1
compliances including vat,1
reconciliation banking closing,1
etfo derivatives,1
retail sales,1
analyst 1,1
practice strong,1
manager manager statutory,1
communication work,1
complex assignment,1
role outline,1
audit performing,1
close interface,1
client develops,1
improper allocation,1
rules modvat,1
banker liasoning budgetary,1
aop,1
required timescales,1
collaborate,1
financial audit,1
typically experienced,1
budgetspreparation,1
call centre ites,1
ites bpo,1
claims teammate partner,1
skills including,1
experience excel,1
offinancial,1
indicator reporting,1
sheet account monitor,1
timing,1
resolve dispute,1
report analysis receive,1
close interaction,1
complaints tat,1
quick decision,1
ethic,1
dynamic team culture,1
producing detailed,1
sfdc sap,1
applying company policy,1
key project,1
coordinate receipt,1
centrally leading initiative,1
correspondence,1
additional eligibility,1
leading initiative related,1
excise personnel,1
entriescomply,1
r12 erp,1
accounting concept methodology,1
interest fixed,1
suggest trend resulting,1
education teaching,1
asia pacific,1
youll gain,1
account proficient,1
financial issue,1
reporting key,1
audit committee senior,1
related subject,1
prepare backup,1
assist peer,1
yr exp,1
invoice requirements,1
periodical basis,1
0 90,1
including fmcs,1
operating model,1
specialization post,1
competitive advantage,1
closing activity,1
building strong,1
teams,1
monitors,1
es,1
er,1
effective planning,1
payable general,1
resend missing,1
products expense categories,1
compliance ensure,1
engineering cement,1
view receipts,1
share market insight,1
area financial,1
audit sampling,1
proactive compliance,1
fpnafp amonth,1
marine,1
analysis financial statementfund,1
card,1
ensure updation,1
lawson system,1
providers receiving document,1
customer organization,1
mid year,1
reconcile assigned balance,1
prepare client,1
promotion,1
reduce rejection,1
moved timely,1
xi,1
including tracking,1
identify trend problem,1
48 hour,1
message,1
appeals tax,1
engaging innovative,1
department ensure,1
compliances including,1
disclosure requirement,1
review finalization entry,1
accounting related transaction,1
courier,1
centrally managing branch,1
corporation directs,1
monthly variance,1
system concurrent assessment,1
apply finance knowledge,1
role summary purpose,1
anomalous,1
accounting standard auditing,1
experience selling,1
focus onmonthly reconciliation,1
correction,1
social medium,1
prepare executive summary,1
investments insurance,1
11i r12 erp,1
offering andbring,1
slab,1
control audit personality,1
include finance,1
healthcare hospitals,1
plan preparing monthly,1
transaction gl,1
excellent oral,1
gfs india,1
account planning gold,1
impairment,1
