KEYWORD,SCORE
prepare estimate,5.923076923076923
business development,5.916666666666666
technician contractor technician,5.9
interested candidate visit,5.871794871794872
leading group,5.857142857142858
potential problem,5.8478260869565215
production site,5.833333333333334
vibration analysis,5.785714285714286
tolerance analysis,5.785714285714286
researching planning,5.75
safety guideline,5.727272727272727
safety register,5.727272727272727
auto components,5.722222222222222
related national,5.714285714285714
engineering liaison,5.709677419354838
engineering students,5.709677419354838
engineering fundamental,5.709677419354838
boq preparation,5.7
management,5.7
mechanical set,5.680701754385964
procurement activity,5.6764705882352935
supervision,5.666666666666667
costing,5.666666666666667
fabrication,5.666666666666667
dap process,5.653846153846153
shifting process,5.653846153846153
process industries,5.653846153846153
complete project,5.634920634920634
task project,5.634920634920634
project phasing,5.634920634920634
project identification,5.634920634920634
analytical ability,5.607142857142858
rotating equipment,5.606481481481481
manpower,5.6
written skill,5.583333333333334
action required,5.583333333333333
rotating package,5.553571428571429
work order,5.533333333333333
work independently,5.533333333333333
handling,5.529411764705882
test part,5.527272727272727
cutting listing,5.5
http takewing,5.5
desired profile,5.5
compulsorily residential,5.5
expert advice,5.5
check list,5.5
effective learner,5.5
excellent verbal,5.5
packaged equipment,5.481481481481481
equipment utilization,5.481481481481481
international code,5.45
technology investigation,5.444444444444445
technology trend,5.444444444444445
good written,5.440476190476191
site planning,5.416666666666667
corrective action,5.416666666666666
team center,5.410256410256411
provide stability,5.4
provide understanding,5.4
establishment line,5.4
daily report,5.388888888888889
short notice,5.333333333333334
extraction,5.333333333333333
trouble shooting,5.333333333333333
project site,5.301587301587301
equivalent knowledge training,5.280172413793103
ensure compliance,5.266666666666667
supervise service,5.25
inter discipline,5.25
skill levels,5.25
day basis,5.25
project assigned,5.234920634920635
part modification,5.227272727272727
fluid mechanic,5.2
group leader,5.190476190476191
vendor,5.1875
pm activity,5.1764705882352935
tool,5.166666666666667
junior staff,5.166666666666666
multidisciplinary product,5.15
preparing bill,5.15
2 conduct dfmea,5.125
plastic,5.111111111111111
good hand,5.107142857142858
good understanding,5.107142857142858
good communicator,5.107142857142858
report preparation,5.088888888888889
service delivery,5.083333333333333
time study,5.033333333333333
estimated time,5.033333333333333
international assignment,5.033333333333333
mnc client,5.0
transport vehicle,5.0
getter attitude,5.0
reputed organization,5.0
direct proportion,5.0
assembly,5.0
goal oriented,5.0
erection,5.0
pneumatics,5.0
indian citizen,5.0
performs,5.0
selection,5.0
continuous improvement,5.0
excellent coordination,4.958333333333334
perform work,4.9450980392156865
calculation,4.9375
prepare tba,4.923076923076923
required back,4.916666666666666
required binder,4.916666666666666
drawing,4.911764705882353
report directly,4.888888888888889
internal customer,4.866666666666667
operational group,4.857142857142858
problem tracking,4.8478260869565215
team player,4.8388278388278385
vegetarian food,4.833333333333334
ehs norms,4.833333333333334
automobile,4.818181818181818
tech,4.8
plumbing carpentry,4.8
plant,4.791666666666667
strong sense,4.777777777777778
presentation skill,4.75
successful completion,4.75
regular break,4.75
system,4.704545454545454
manufacturing,4.703703703703703
international codes,4.7
reviews,4.666666666666667
electromechanical field,4.666666666666666
consultancy field,4.666666666666666
microsoft office,4.666666666666666
usable condition,4.666666666666666
degree diploma,4.63076923076923
job opening,4.62528735632184
construction coordination,4.625
oil,4.625
repair work,4.624242424242424
qualification degree,4.605769230769231
ensure po,4.6
job description,4.553858784893268
work productively,4.533333333333333
work methodology,4.533333333333333
customer place,4.533333333333333
carpentry work,4.533333333333333
condition monitoring,4.523809523809524
previous experience,4.514767932489452
maintenance,4.506849315068493
class item,4.5
lecture laboratory,4.5
component,4.5
prior intimation,4.5
procurement perspective,4.5
great drive,4.5
speaking arabic,4.5
software,4.5
15 engineer,4.471074380165289
engineer,4.471074380165289
quality,4.461538461538462
list requirement,4.454545454545455
design,4.448818897637795
strong knowledge,4.432950191570881
job vacancy,4.425287356321839
job requirements,4.425287356321839
efficiently perform,4.411764705882353
managing team,4.410256410256411
team technically,4.410256410256411
minimum time,4.408333333333333
diploma graduation,4.4
material,4.390243902439025
work experience,4.381434599156118
job requirement,4.379832810867294
additional qualification,4.375
time delivery,4.366666666666666
relevant experience,4.348101265822785
mechanical,4.347368421052631
wings hiring,4.333333333333334
timely manner,4.333333333333334
routine troubleshooting,4.333333333333334
demonstrated proficiency,4.333333333333334
quickly informed,4.333333333333334
log book,4.333333333333334
testing,4.333333333333333
proactive measure,4.25
assist guide,4.25
attractive salary,4.25
track schedule,4.25
working experience,4.248101265822784
experience working,4.248101265822784
repair maintain,4.233766233766234
communication,4.230769230769231
bachelors degree,4.230769230769231
documentation,4.222222222222222
control,4.2105263157894735
team member,4.21025641025641
urgent opening,4.2
english language,4.2
spoken english,4.2
production,4.166666666666667
grade pay,4.166666666666667
ppm adherence,4.166666666666667
depth knowledge,4.155172413793103
customer requirement,4.154545454545454
evaluation,4.142857142857143
critical responsibilities,4.142857142857142
key responsibilities,4.142857142857142
maintain log,4.142857142857142
ob description,4.128571428571428
industry,4.125
ensure saving,4.1
site working,4.066666666666666
working knowledge,4.055172413793104
positive attitude,4.0
dukhan fields,4.0
verse awareness,4.0
palamau district,4.0
type,4.0
appointment placement,4.0
import transaction,4.0
fresher,4.0
broad understanding,4.0
deliver planned,4.0
60 aggregate mark,4.0
regularly monitored,4.0
technically sound,4.0
assistant professor,4.0
local liasoning,4.0
productively thrive,4.0
information relative,4.0
weld symbol,4.0
timely fashion,4.0
accommodation provided,4.0
conceives develops,4.0
basic pay,4.0
aware abt,4.0
trains mentor,4.0
hindupur factory,4.0
original certificate,4.0
proactively identify,4.0
initial direction,4.0
bms controls,4.0
review,4.0
stays informed,4.0
box creativity,4.0
pv elite,4.0
complete responsibility,4.0
uk australia,4.0
odm partner,4.0
glass wall,4.0
moving vehicle,4.0
continuously explore,4.0
quick pace,4.0
refirigeration airconditioning,4.0
build strength,4.0
institutes rule,4.0
miss occurring,4.0
cnc vmc,4.0
extended duration,4.0
2 yr exp,4.0
adf client,4.0
valid suggestion,4.0
monthly stipend,4.0
saudi arabia,4.0
business promotion,4.0
adaptable decisive,4.0
helpdesk complaint,4.0
raising indent,4.0
middle ease,4.0
fitter electrician,4.0
global presence,4.0
strategically source,4.0
100 countries worldwide,4.0
rfq sop,4.0
education,4.0
basic knowledge,3.988505747126437
academic requirement,3.9545454545454546
hse requirement,3.9545454545454546
tooling requirement,3.9545454545454546
urgent requirement,3.9545454545454546
ensure delivery,3.9333333333333336
development,3.9166666666666665
added advantage,3.9
manage facility,3.892857142857143
atleast 02 05 year,3.888888888888889
training comprises,3.875
training stipend,3.875
training period,3.875
complete monitoring,3.857142857142857
knowledge preparation,3.8551724137931034
extensive experience,3.848101265822785
specialist experience,3.848101265822785
past experience,3.848101265822785
checking,3.8
analysis,3.7857142857142856
committed date,3.75
highlighting follow,3.75
planned schedule,3.75
target date,3.75
planning,3.75
5 year experience,3.7369901547116737
year experience,3.7369901547116737
14 year experience,3.7369901547116737
3 12 year experience,3.7369901547116737
3 year experience,3.7369901547116737
bachelor degree,3.730769230769231
safety,3.727272727272727
engineering,3.7096774193548385
educational qualification,3.708333333333333
external customer,3.7
tpm kaizen,3.666666666666667
5400 gross pay 48930,3.666666666666667
pay band3,3.666666666666667
site permit,3.666666666666667
important kra,3.666666666666667
instrument,3.6666666666666665
machinery,3.6666666666666665
detail,3.6666666666666665
sound knowledge,3.655172413793103
complete knowledge,3.655172413793103
sharing knowledge,3.655172413793103
posse knowledge,3.655172413793103
project,3.634920634920635
reliability,3.625
date monitoring,3.607142857142857
ensure closure,3.6
assigned responsibility,3.6
standard,3.5555555555555554
ideal candidate,3.5384615384615383
selected candidate,3.5384615384615383
loyal candidate,3.5384615384615383
lab,3.5
ownership coupled,3.5
client details,3.5
term,3.5
prototype,3.5
experienced candidates,3.5
client mentioned,3.5
teaching bachelor,3.5
reduction,3.5
engg,3.5
wide variety,3.5
deliverable,3.5
practice relating,3.5
updated resume,3.5
evaluate student,3.5
candidate requirement,3.4930069930069934
equipment,3.4814814814814814
working exposure,3.476923076923077
utility,3.4545454545454546
package,3.4285714285714284
ppm schedule,3.416666666666667
provide,3.4
role,3.4
preparing,3.4
issue,3.375
company,3.375
proven ability,3.357142857142857
understanding ability,3.357142857142857
benchmarking ability,3.357142857142857
experience needed,3.348101265822785
problem,3.347826086956522
mandatory,3.3333333333333335
trainee,3.3333333333333335
implementation,3.3333333333333335
5 years exp,3.333333333333333
primary purpose,3.333333333333333
support,3.3
successful candidate,3.2884615384615383
execution,3.272727272727273
reports,3.25
skill,3.25
engineers,3.2222222222222223
mechanic,3.2
activity,3.176470588235294
supplier,3.1666666666666665
compliance,3.1666666666666665
breakdown,3.1666666666666665
product,3.15
lead,3.066666666666667
dear candidate,3.0384615384615383
scheduling,3.0
order,3.0
master,3.0
shift,3.0
scope,3.0
installation,3.0
supervising,3.0
graduate,3.0
hydraulics,3.0
mnc,3.0
person,3.0
alternate,3.0
qatar,3.0
application,3.0
api,3.0
static,3.0
transport,3.0
prepare,2.923076923076923
10 required,2.9166666666666665
required,2.9166666666666665
group,2.857142857142857
plan,2.857142857142857
food,2.8333333333333335
preferably,2.8
designing,2.75
facility,2.75
solidworks,2.75
code,2.75
part,2.727272727272727
office,2.6666666666666665
initiative,2.6666666666666665
participate effectively,2.6666666666666665
bom,2.6666666666666665
field,2.6666666666666665
meet,2.6666666666666665
pneumatic,2.6
operation,2.5454545454545454
work,2.533333333333333
time,2.533333333333333
2 time,2.533333333333333
study,2.5
sofomation,2.5
freshers,2.5
daily,2.5
technique,2.5
pro,2.5
duty,2.5
list,2.5
method,2.5
refrigeration,2.5
guide,2.5
input,2.5
ppap,2.5
approval,2.5
adherence,2.5
pressure,2.5
job,2.425287356321839
perform,2.411764705882353
team,2.41025641025641
preferred,2.4
working,2.4
diploma,2.4
qualification,2.375
scale,2.3333333333333335
ipr,2.3333333333333335
visit,2.3333333333333335
hiring,2.3333333333333335
resolve,2.3333333333333335
troubleshooting,2.3333333333333335
written,2.3333333333333335
india,2.25
sc,2.25
proactive,2.25
salary,2.25
salary 2 00 00 3 25 00,2.25
reviewer,2.25
discipline,2.25
degree,2.230769230769231
preparation,2.2
develop,2.2
customer,2.2
technician,2.2
opening,2.2
maintain,2.142857142857143
maintain 5,2.142857142857143
responsibilities,2.142857142857143
description,2.1285714285714286
rotating,2.125
coordination,2.125
department,2.111111111111111
ensure,2.1
repair,2.090909090909091
client,2.0
ii,2.0
hand,2.0
contact,2.0
expertise,2.0
interested,2.0
understanding,2.0
institute,2.0
monitor,2.0
performance,2.0
solve,2.0
business,2.0
complete,2.0
responsibility,2.0
regulation,2.0
build,2.0
projects,2.0
essential,2.0
desired,2.0
efficiently,2.0
interaction,2.0
completed,2.0
deliver,2.0
implementing,2.0
negotiation,2.0
execute,2.0
requirement,1.9545454545454546
advantage,1.9
2 year,1.8888888888888888
10 year,1.8888888888888888
5 year,1.8888888888888888
10 15 year,1.8888888888888888
6 7 year,1.8888888888888888
training,1.875
minimum,1.875
monitoring,1.8571428571428572
apply,1.8571428571428572
experience,1.8481012658227849
3 experience,1.8481012658227849
experience 3,1.8481012658227849
delivery,1.8333333333333333
member,1.8
successful,1.75
date,1.75
equivalent,1.75
follow,1.75
assist,1.75
bill,1.75
schedule,1.75
position,1.7
operate,1.6666666666666667
ppm,1.6666666666666667
pay,1.6666666666666667
important,1.6666666666666667
creation,1.6666666666666667
kaizen,1.6666666666666667
site,1.6666666666666667
knowledge,1.6551724137931034
responsible,1.6428571428571428
assigned,1.6
candidate,1.5384615384615385
updated,1.5
needed,1.5
phase,1.5
ownership,1.5
dear,1.5
minimal,1.5
designer,1.5
closure,1.5
external,1.5
tracking,1.5
components,1.5
ordinate,1.5
presentation,1.5
cable,1.5
experienced,1.5
contractor,1.5
emergency,1.5
evaluate,1.5
existing,1.5
bachelor,1.5
mentioned,1.5
practice,1.5
variety,1.5
details,1.5
update,1.4
ability,1.3571428571428572
10 years,1.3333333333333333
commissioning,1.3333333333333333
12 years,1.3333333333333333
set,1.3333333333333333
purpose,1.3333333333333333
participate,1.3333333333333333
effectively,1.3333333333333333
educational,1.3333333333333333
day,1.25
2 day,1.25
manage,1.1428571428571428
exposure,1.0769230769230769
desirable,1.0
collaborate,1.0
school,1.0
admissible,1.0
disciplined,1.0
specification,1.0
met,1.0
asset,1.0
involve,1.0
reviewing,1.0
8 hr,1.0
travel,1.0
preferable,1.0
mechanicalmaintenance,1.0
complexity,1.0
satisfied,1.0
fit,1.0
assures,1.0
mastering,1.0
freq,1.0
extending,1.0
assisting,1.0
incorporate,1.0
versed,1.0
integrate,1.0
release,1.0
respond,1.0
nature,1.0
briefing,1.0
participating,1.0
duties,1.0
worked,1.0
liaises,1.0
sap,1.0
specialization,1.0
10yrs,1.0
big,1.0
maximo,1.0
openings,1.0
specific,1.0
deal,1.0
proceeding,1.0
desiging,1.0
holding,1.0
assistance,1.0
incoming,1.0
handles,1.0
sustainability,1.0
designed,1.0
derive,1.0
individually,1.0
reducing,1.0
advance,1.0
open,1.0
exprerience,1.0
note,1.0
price,1.0
paid,1.0
average,1.0
sigma,1.0
ordination,1.0
summary,1.0
jobs,1.0
spare,1.0
efficiency,1.0
region,1.0
contract,1.0
jh,1.0
robotics,1.0
maintained,1.0
thousand,1.0
case,1.0
situation,1.0
knowhow,1.0
director,1.0
coordinate,1.0
speed,1.0
setting,1.0
preference,1.0
world,1.0
leadership,1.0
serviceability,1.0
addition,1.0
act,1.0
accounts,1.0
strictly,1.0
draftsman,1.0
deviation,1.0
tackle,1.0
focus,1.0
filling,1.0
movement,1.0
objectives,1.0
glad,1.0
reflect,1.0
ff,1.0
remediation,1.0
disclosed,1.0
motivated,1.0
propose,1.0
measurement,1.0
event,1.0
timeline,1.0
driven,1.0
american,1.0
store,1.0
kind,1.0
kr,1.0
failed,1.0
bangalore,1.0
adhered,1.0
close,1.0
familiarity,1.0
assistants,1.0
knowing,1.0
creating,1.0
incident,1.0
succeed,1.0
ensures,1.0
raise,1.0
ph,1.0
counselling,1.0
understand,1.0
budget,1.0
error,1.0
understating,1.0
contractors,1.0
abnormality,1.0
tasks,1.0
submission,1.0
describing,1.0
laser,1.0
pes,1.0
conversant,1.0
renewal,1.0
vendors,1.0
consultation,1.0
initiator,1.0
posted,1.0
supervisor,1.0
fluency,1.0
regulations,1.0
gd,1.0
send,1.0
demonstrate,1.0
relocate,1.0
involved,1.0
implement,1.0
tat,1.0
train,1.0
appointed,1.0
starter,1.0
creo2,1.0
adheres,1.0
superior,1.0
le,1.0
hands,1.0
globe,1.0
btech,1.0
integrated,1.0
attending,1.0
improving,1.0
grow,1.0
priority,1.0
isolation,1.0
studying,1.0
accuracy,1.0
agreed,1.0
keyskills,1.0
principal,1.0
jac,1.0
achieve,1.0
handle,1.0
familiar,1.0
coordinating,1.0
tbd,1.0
qs,1.0
married,1.0
maximize,1.0
respect,1.0
ensuring,1.0
pdms,1.0
mech,1.0
command,1.0
domestic,1.0
gmp,1.0
punctual,1.0
helpful,1.0
growth,1.0
liking,1.0
passion,1.0
carried,1.0
commitment,1.0
recruiter,1.0
fabricator,1.0
stay,1.0
