KEYWORD,SCORE
excel verbal,6.095238095238095
prevent routin,6.090909090909091
success design,6.044117647058823
minim supervis,6.038461538461538
provid understand,6.006993006993007
experi skill,6.004105371193979
emerg solut,6.0
civil,6.0
middl east,6.0
pharmaceut,6.0
origin certif,6.0
complet project,5.976164680390033
select candid,5.972222222222222
prepar estim,5.963157894736842
design phase,5.96078431372549
check list,5.946428571428571
tax duti,5.928571428571429
toler analysi,5.916666666666666
vibrat analysi,5.916666666666666
relat studi,5.911111111111111
oper group,5.890756302521009
rotat equip,5.879385964912281
cut list,5.875
ii skill,5.864864864864865
part relat,5.86060606060606
product depart,5.847222222222222
attend breakdown,5.833333333333333
lead group,5.831932773109244
evalu student,5.769230769230769
2 prepar apqp,5.7631578947368425
report prepar,5.7631578947368425
work order,5.753623188405797
plan schedul,5.75
dap process,5.741935483870968
pm activ,5.7368421052631575
safeti regist,5.727272727272727
safeti guidelin,5.727272727272727
transport vehicl,5.714285714285714
diploma onli,5.7
estim time,5.673684210526316
close,5.666666666666667
quick pace,5.666666666666666
1 strateg sourc,5.666666666666666
short notic,5.666666666666666
requir complianc,5.656462585034014
good understand,5.6401098901098905
relat nation,5.633333333333333
manufacturingvehicl product,5.625
product thrive,5.625
product site,5.625
multidisciplinari product,5.625
hardgood product,5.625
analyt abil,5.607142857142858
intern code,5.6
manpow,5.6
project identif,5.591549295774648
effici perform,5.585470085470085
conceiv develop,5.583333333333334
busi develop,5.583333333333334
perform work,5.561315496098104
provid stabil,5.545454545454545
provid counsel,5.545454545454545
accommod provid,5.545454545454545
good written,5.511904761904762
ha work,5.503623188405797
http takew,5.5
100 countri worldwid,5.5
deliv plan,5.5
daili report,5.5
compulsorili residenti,5.5
action requir,5.4897959183673475
problem track,5.478260869565217
practic relat,5.466666666666667
project assign,5.466549295774648
manageri review,5.45
technolog investig,5.444444444444445
technolog trend,5.444444444444445
team center,5.410256410256411
desir profil,5.375
present skill,5.364864864864865
cost,5.363636363636363
tool,5.357142857142857
2 conduct dfmea,5.333333333333334
manag,5.333333333333333
troubl shoot,5.333333333333333
extract,5.333333333333333
diploma graduat,5.283333333333333
project phase,5.258215962441315
time studi,5.251461988304094
day basi,5.25
valid suggest,5.25
system,5.25
part modif,5.227272727272727
handl,5.2105263157894735
calcul,5.2
fabric,5.2
usabl condit,5.2
person,5.166666666666667
draw,5.138888888888889
excel coordin,5.1208791208791204
plastic,5.111111111111111
intern custom,5.1
condit monitor,5.1
specifi project,5.091549295774648
mnc client,5.090909090909091
train compris,5.090909090909091
group leader,5.0476190476190474
ensur complianc,5.046666666666667
vegetarian food,5.0
indian citizen,5.0
erect,5.0
reput organ,5.0
specif,5.0
assembl,5.0
report directli,5.0
adapt decis,5.0
goal orient,5.0
2 yr exp,5.0
speak arab,5.0
regular break,5.0
getter attitud,5.0
microsoft offic,5.0
ani experi,4.98539435248296
build repair,4.966666666666667
vendor,4.9411764705882355
task project,4.924882629107981
repair work,4.920289855072463
work experi,4.892863694734911
experi work,4.892863694734911
8 work experi,4.892863694734911
educ qualif,4.875
list requir,4.8647959183673475
ani deviat,4.846153846153847
team player,4.8388278388278385
eh norm,4.833333333333334
plant,4.833333333333333
inter disciplin,4.833333333333333
automobil,4.818181818181818
time manner,4.807017543859649
previou experi,4.805907172995781
type,4.8
tech,4.8
build strength,4.8
plumb carpentri,4.8
custom requir,4.789795918367346
strong sens,4.777777777777778
effici utilis,4.777777777777778
prepar tba,4.7631578947368425
carpentri work,4.753623188405797
work methodolog,4.753623188405797
direct proport,4.75
initi direct,4.75
document,4.75
consult field,4.742857142857143
thi role,4.731147540983606
manufactur,4.7
industri,4.689655172413793
intern assign,4.675
continu improv,4.666666666666666
box creativ,4.666666666666666
possess knowledg,4.655172413793103
softwar,4.636363636363637
oil,4.625
servic deliveri,4.611111111111111
good hand,4.607142857142857
degre diploma,4.603846153846154
dukhan field,4.6
electromechan field,4.6
machineri,4.571428571428571
effect learner,4.571428571428571
compon,4.555555555555555
custom place,4.55
supervis,4.538461538461538
mainten,4.534246575342466
qualif degre,4.528846153846153
prepar bill,4.5131578947368425
materi,4.512195121951219
class item,4.5
prior intim,4.5
procur perspect,4.5
lectur laboratori,4.5
big plu,4.5
demonstr profici,4.5
hse requir,4.4897959183673475
urgent requir,4.4897959183673475
requir back,4.4897959183673475
requir binder,4.4897959183673475
academ requir,4.4897959183673475
time book,4.473684210526316
time fashion,4.473684210526316
broad understand,4.461538461538462
qualiti,4.461538461538462
strong knowledg,4.432950191570881
knowledg prepar,4.418330308529946
select,4.416666666666667
packag,4.416666666666667
work knowledg,4.4087956021989
follow depart,4.404040404040404
ensur po,4.38
job requir,4.363921792493221
minimum time,4.348684210526316
mechan,4.336734693877551
routin troubleshoot,4.333333333333334
quickli inform,4.333333333333334
extend durat,4.333333333333334
wing hire,4.333333333333334
prefer someon,4.316666666666666
time deliveri,4.307017543859649
design,4.294117647058823
complet monitor,4.2846153846153845
repair maintain,4.277777777777778
15 complet respons,4.264615384615384
place thousand,4.25
attract salari,4.25
commun,4.25
track schedul,4.25
globe pleas,4.25
team member,4.21025641025641
instrument,4.2
spoken english,4.2
proactiv identifi,4.2
english languag,4.2
construct coordin,4.1923076923076925
highlight follow,4.181818181818182
15 engin,4.1683168316831685
engin,4.1683168316831685
grade pay,4.166666666666667
depth knowledg,4.155172413793103
control,4.15
extens experi,4.139240506329114
specialist experi,4.139240506329114
past experi,4.139240506329114
success complet,4.134615384615385
ob descript,4.128571428571428
2 maintain log,4.111111111111111
maintain log,4.111111111111111
ad advantag,4.1
train stipend,4.090909090909091
train mentor,4.090909090909091
posit attitud,4.090909090909091
adf client,4.090909090909091
detail,4.055555555555555
candid requir,4.045351473922903
complet knowledg,4.039787798408488
job descript,4.002697302697303
monthli stipend,4.0
palamau district,4.0
middl eas,4.0
institut rule,4.0
helpdesk complaint,4.0
move vehicl,4.0
busi promot,4.0
basic pay,4.0
hindupur factori,4.0
term,4.0
refiriger aircondit,4.0
drive lean,4.0
60 aggreg mark,4.0
odm partner,4.0
glass wall,4.0
miss occur,4.0
global presenc,4.0
continu explor,4.0
inform rel,4.0
14 local liason,4.0
great drive,4.0
cnc vmc,4.0
uk australia,4.0
saudi arabia,4.0
awar abt,4.0
log book,4.0
site permit,4.0
pv elit,4.0
rfq sop,4.0
basic knowledg,3.988505747126437
year experi,3.948764315852923
3 year experi,3.948764315852923
14 year experi,3.948764315852923
3 12 year experi,3.948764315852923
5 year experi,3.948764315852923
ppm schedul,3.916666666666667
analysi,3.9166666666666665
regularli monitor,3.9
assist guid,3.9
test,3.8823529411764706
critic respons,3.88
key respons,3.88
9 ensur save,3.88
job vacanc,3.874125874125874
skill,3.864864864864865
urgent open,3.857142857142857
work exposur,3.8305462653288735
particip effect,3.8214285714285716
understand abil,3.818681318681319
5 year exp,3.8095238095238093
atleast 02 05 year,3.8095238095238093
extern custom,3.8
evalu,3.769230769230769
assign respons,3.755
equip,3.754385964912281
bachelor degre,3.753846153846154
target date,3.75
import transact,3.75
import kra,3.75
activ,3.736842105263158
job open,3.7312687312687314
safeti,3.727272727272727
transport,3.7142857142857144
ensur deliveri,3.713333333333333
addit qualif,3.708333333333333
strictli follow,3.6818181818181817
tpm kaizen,3.666666666666667
5400 gross pay 48930,3.666666666666667
pay band3,3.666666666666667
hydraul,3.6666666666666665
sound knowledg,3.655172413793103
share knowledg,3.655172413793103
date monitor,3.65
product,3.625
reliabl,3.625
teach bachelor,3.6
updat resum,3.6
outsid contractor,3.6
project,3.591549295774648
client mention,3.590909090909091
develop,3.5833333333333335
check,3.5714285714285716
ideal candid,3.5555555555555554
loyal candid,3.5555555555555554
support,3.5454545454545454
proactiv measur,3.533333333333333
standard,3.526315789473684
ppm adher,3.5238095238095237
pleas note,3.5
rais indent,3.5
lab,3.5
stay inform,3.5
complex,3.5
prototyp,3.5
recruit,3.5
reduct,3.5
ownership coupl,3.5
cours,3.5
equival,3.5
plan,3.5
pneumat,3.5
appoint placement,3.5
engg,3.5
wide varieti,3.5
meet,3.5
deliver,3.5
problem,3.4782608695652173
review,3.45
compani,3.4444444444444446
fresher,3.4
assist professor,3.4
util,3.3846153846153846
ensur closur,3.38
benchmark abil,3.357142857142857
proven abil,3.357142857142857
mandatori,3.3333333333333335
traine,3.3333333333333335
befor 31 07 2015,3.3333333333333335
primari purpos,3.333333333333333
vers awar,3.333333333333333
success candid,3.3055555555555554
technician,3.2857142857142856
execut,3.2777777777777777
pleas send,3.266949152542373
commit date,3.25
1 resolv,3.25
thi posit,3.2220566318926975
set,3.2
oper,3.176470588235294
supplier,3.1666666666666665
breakdown,3.1666666666666665
solv,3.1666666666666665
complianc,3.1666666666666665
propos,3.142857142857143
involv,3.142857142857143
1 involv,3.142857142857143
lead,3.1176470588235294
experienc candid,3.0555555555555554
dear candid,3.0555555555555554
order,3.0
offic,3.0
api,3.0
applic,3.0
instal,3.0
scope,3.0
approv,3.0
altern,3.0
mnc,3.0
food,3.0
qatar,3.0
supervisor,3.0
report,3.0
static,3.0
shift,2.9166666666666665
prefer,2.9166666666666665
appli,2.9
ani,2.8461538461538463
graduat,2.8333333333333335
perform,2.8076923076923075
code,2.8
build,2.8
solidwork,2.8
studi,2.7777777777777777
servic,2.7777777777777777
effici,2.7777777777777777
8 prepar,2.763157894736842
prepar,2.763157894736842
work,2.753623188405797
4 work,2.753623188405797
india,2.75
part,2.727272727272727
group,2.7142857142857144
bom,2.6666666666666665
improv,2.6666666666666665
attend,2.6666666666666665
facil,2.625
pro,2.6
field,2.6
effect,2.5714285714285716
master,2.5
pressur,2.5
guid,2.5
plu,2.5
refriger,2.5
daili,2.5
techniqu,2.5
method,2.5
educ,2.5
input,2.5
ppap,2.5
sofom,2.5
requir,2.489795918367347
10 requir,2.489795918367347
time,2.473684210526316
2 time,2.473684210526316
understand,2.4615384615384617
diploma,2.45
duti,2.4285714285714284
implement,2.4285714285714284
team,2.41025641025641
complet,2.3846153846153846
qualif,2.375
list,2.375
ipr,2.3333333333333335
practic,2.3333333333333335
contract,2.3333333333333335
hire,2.3333333333333335
troubleshoot,2.3333333333333335
scale,2.3333333333333335
written,2.3333333333333335
16 visit,2.3333333333333335
custom,2.3
salari 2 00 00 3 25 00,2.25
sc,2.25
salari,2.25
schedul,2.25
travel,2.2
proactiv,2.2
follow,2.1818181818181817
12 follow,2.1818181818181817
repair,2.1666666666666665
degre,2.1538461538461537
consult,2.142857142857143
7 experi,2.1392405063291138
2 3 experi,2.1392405063291138
experi,2.1392405063291138
experi 3,2.1392405063291138
descript,2.1285714285714286
rotat,2.125
maintain,2.111111111111111
maintain 5,2.111111111111111
client,2.090909090909091
posit,2.090909090909091
train,2.090909090909091
negoti,2.0
busi,2.0
expertis,2.0
ii,2.0
contact,2.0
post,2.0
initi,2.0
deliv,2.0
track,2.0
interact,2.0
remedi,2.0
institut,2.0
essenti,2.0
site,2.0
monitor,1.9
advantag,1.9
respons,1.88
10 respons,1.88
ensur,1.88
15 respons,1.88
desir,1.875
minimum,1.875
assign,1.875
job,1.8741258741258742
open,1.8571428571428572
adher,1.8571428571428572
disciplin,1.8333333333333333
deliveri,1.8333333333333333
1 5 year,1.8095238095238095
2 year,1.8095238095238095
10 year,1.8095238095238095
12 year,1.8095238095238095
5 year,1.8095238095238095
10 15 year,1.8095238095238095
6 7 year,1.8095238095238095
member,1.8
date,1.75
import,1.75
bill,1.75
success,1.75
coordin,1.6923076923076923
7 coordin,1.6923076923076923
phase,1.6666666666666667
regul,1.6666666666666667
ppm,1.6666666666666667
pay,1.6666666666666667
creation,1.6666666666666667
convers,1.6666666666666667
robot,1.6666666666666667
kaizen,1.6666666666666667
necessari,1.6666666666666667
10 knowledg,1.6551724137931034
6 knowledg,1.6551724137931034
knowledg,1.6551724137931034
updat,1.6
contractor,1.6
bachelor,1.6
candid,1.5555555555555556
demonstr,1.5
rais,1.5
ownership,1.5
dear,1.5
commit,1.5
exist,1.5
specifi,1.5
extern,1.5
strictli,1.5
creat,1.5
store,1.5
minim,1.5
closur,1.5
mention,1.5
respect,1.5
present,1.5
appoint,1.5
varieti,1.5
stay,1.5
experienc,1.5
emerg,1.5
hand,1.4285714285714286
ordin,1.4
assist,1.4
someon,1.4
abil,1.3571428571428572
commiss,1.3333333333333333
measur,1.3333333333333333
purpos,1.3333333333333333
vers,1.3333333333333333
14 measur,1.3333333333333333
abl,1.3333333333333333
task,1.3333333333333333
addit,1.3333333333333333
note,1.25
particip,1.25
13 particip,1.25
day,1.25
2 day,1.25
thi,1.1311475409836065
exposur,1.0769230769230769
send,1.0169491525423728
school,1.0
met,1.0
describ,1.0
asset,1.0
hold,1.0
8 hr,1.0
greet,1.0
incorpor,1.0
incid,1.0
fit,1.0
situat,1.0
freq,1.0
renew,1.0
agre,1.0
respond,1.0
fail,1.0
mechanicalmainten,1.0
assur,1.0
sap,1.0
10yr,1.0
maximo,1.0
5s,1.0
deal,1.0
maxim,1.0
deriv,1.0
satisfi,1.0
focu,1.0
alway,1.0
grow,1.0
bangalor,1.0
qs,1.0
individu,1.0
domest,1.0
carri,1.0
averag,1.0
reloc,1.0
price,1.0
paid,1.0
sigma,1.0
summari,1.0
spare,1.0
region,1.0
case,1.0
liais,1.0
knowhow,1.0
director,1.0
speed,1.0
act,1.0
submiss,1.0
draftsman,1.0
fill,1.0
reduc,1.0
movement,1.0
proceed,1.0
tackl,1.0
desig,1.0
glad,1.0
expreri,1.0
reflect,1.0
ff,1.0
achiev,1.0
timelin,1.0
event,1.0
admiss,1.0
sustain,1.0
advanc,1.0
driven,1.0
american,1.0
kind,1.0
abnorm,1.0
isol,1.0
succeed,1.0
pdm,1.0
pe,1.0
ph,1.0
budget,1.0
error,1.0
collabor,1.0
world,1.0
princip,1.0
object,1.0
underst,1.0
jh,1.0
fluenci,1.0
kr,1.0
gd,1.0
disclos,1.0
marri,1.0
natur,1.0
tat,1.0
starter,1.0
account,1.0
creo2,1.0
keyskil,1.0
superior,1.0
btech,1.0
releas,1.0
prioriti,1.0
accuraci,1.0
jac,1.0
familiar,1.0
tbd,1.0
integr,1.0
laser,1.0
motiv,1.0
incom,1.0
mech,1.0
command,1.0
gmp,1.0
punctual,1.0
growth,1.0
passion,1.0
special,1.0
